会社名,ひらがな,本社住所,本社郵便番号,電話番号,FAX番号,代表メールアドレス,代表者名,会社サイト,お問い合わせページ,法人番号,上場種別,資本金,売上高,従業員数,工場数,店舗数,設立年月,一言説明,会社概要,メイン大業界,メイン小業界,サブ大業界,サブ小業界,特徴,マッチ度,役員情報,株式会社トッパングラフィックコミュニケーションズ,とっぱんぐらふぃっくこみゅにけーしょんず,東京都台東区台東１丁目５番１号,110-0016,03-3968-5046,03-3558-0204,-,谷中映之,http://www.toppan-tgc.co.jp/,-.1,3010501030830,未上場,300000000,38400000000,1901,-.2,-.3,2003年8月,コンテンツの企画やデザインを手掛ける会社,各種デバイスに対応したコンテンツの企画やデザインおよび製作を手掛ける会社。カタログやポスターなどの印刷物制作やデジタル処理、映像加工などを手掛けるほか、マーケティングやコンテンツ、パッケージを中心に事業を展開している。凸版印刷株式会社のグループ会社。,製造業界の会社,紙類包装資材業界の会社,広告業界の会社・その他サービス業界の会社,紙媒体印刷業界の会社・デザイン業界の会社,BtoB,未計算,-.4,トヨタ自動車株式会社,とよたじどうしゃ,愛知県豊田市トヨタ町1番地,471-8571,0565-28-2121,豊田章男,http://www.toyota.co.jp,https://www.toyota.co.jp/faq/toiawase/situmon.html,1180301018771,東証１部,635400000000,27597193000000,364445,16,49,1937年8月,「トヨタ」と「レクサス」の2ブランドを中心に生産・販売する、世界首位級の自動車メーカー,"世界最大手の自動車メーカーの一つで、世界販売台数は1000万台に及び日本でも国内シェアは4割を超える。ダイハツや日野自動車を子会社として持ち、マツダとは提携、富士重工には出資を行う。グループ部品メーカーデンソーなども有力である。<br>
燃料電池自動車やハイブリッド自動車など環境性能に優れた自動車開発にも積極的に取り組んでいる。16年度は、円高が進む一方で、先行投資を緩めなかったために減益幅が拡大した。16年では、車とインターネットの常時接続を目指し、子会社を通じてアメリカのライドシェア企業大手ウーバーと提携をした。また、マイクロソフトと提携を拡大し、自動車のビッグデータ活用を図る。<br>",自動車・乗り物業界の会社,自動車業界の会社・自動車部品・カー用品業界の会社,小売業界の会社,自動車ディーラー業界の会社・,BtoB　BtoC,"小津博司[監査役],  北山禎介[監査役],  和気洋子[監査役],  香川佳之[常勤監査役],  加藤雅大[常勤監査役],  中津川昌樹[常勤監査役],  MarkT.Hogan[取締役],  加藤治彦[取締役],  宇野郁夫[取締役],  早川茂[取締役・専務役員],  小平信因[取締役],  寺師茂樹[取締役副社長/代表取締役],  DidierLeroy[取締役副社長/代表取締役],  伊地知隆彦[取締役副社長/代表取締役],  加藤光久[取締役副社長/代表取締役],  豊田章男[取締役社長/代表取締役],  内山田竹志[取締役会長/代表取締役], ",リクルートホールディングス,りくるーとほーるでぃんぐす,東京都千代田区丸の内1-9-2,100-6640,03-6835-1111,峰岸真澄,http://www.recruit.jp,https://www.recruit.jp/support/rhd/,5010001060426,10000000000,1839987000000,38451,1963年8月,販促・人材募集サイト・人材派遣の主力3事業を始めとして、様々な領域の情報サイトを運営する会社,"催促メディアは飲食、美容、旅行、学びを始めとした日常消費領域や住まい領域、結婚・進学・教育・自動車領域をカバーする子会社から成る。<br>
人材募集領域では「リクナビ」をはじめとする社員募集の広告事業、斡旋事業、選考支援事業、アルバイト、パート、派遣など多種多様な働き方を提案している。人材派遣事業では派遣事業に力を入れている。<br>
リクルートは様々な生活情報メディアを展開しているが、「リボンモデル」という名の独特な事業が特徴的。「まだ、ここにない出会い。」をキャッチフレーズとして様々な分野の企業と、個人とのマッチングサービスを事業の軸としている。<br>
主力3事業とも業績は好調で、求人検索サイト「Indeed」は前期6割増収。人材派遣事業においては、効率的な事業運営を推進したほか、海外でのM&amp;A等により展開地域の拡大を進めている。<br>",中古車販売業界の会社・自動車ディーラー業界の会社・,教育業界・不動産業界の会社・人材業界の会社・エンタメ業界の会社・IT業界の会社,資格取得・通信教育業界の会社・不動産売買・仲介業界の会社・・人材紹介業界の会社・旅行業界の会社・・Webサービス・アプリ運営業界の会社,BtoC　BtoB,"峰岸真澄[代表取締役社長/CEO],  池内省五[取締役専務執行役員/経営企画本部・人事本部・RD本部担当],  草原繁[取締役専務執行役員/管理本部担当],  佐川恵一[取締役専務執行役員/ファイナンス本部担当],  大八木成男[取締役],  新貝康司[取締役],  長嶋由紀子[常勤監査役],  藤原章一[常勤監査役],  井上広樹[監査役],  西浦泰明[監査役], ",ウォルト・ディズニー・ジャパン株式会社,うぉると・でぃずにー・じゃぱん,東京都港区虎ノ門１丁目２３番１号虎ノ門ヒルズ森タワー,105-0001,03-6752-2300,ポール・キャンドランド,http://www.disney.co.jp/,https://secured.disney.co.jp/onlinehelp/inquiry.html,5013201005431,13640000000,185000,2004年4月,サ?・ウォルト・テ?ィス?ニー・カンハ?ニーの日本法人でディズニー関連商品の管理をする会社,サ?・ウォルト・テ?ィス?ニー・カンハ?ニーの日本法人であり、ディズニープロパティの使用許諾や管理を行っている会社。その他、映画製作やキャラクター商品の販売、エンターテインメントコンテンツの開発・制作も手がけており、ゲーム制作も行っている。,生活用品業界の会社,雑貨製造業界の会社,エンタメ業界の会社・小売業界の会社,映像・CM制作業界の会社・書籍・マルチメディア販売業界の会社・映画・アニメ業界の会社,ニッコンホールディングス株式会社,にっこんほーるでぃんぐす,東京都中央区明石町６番１７号,104-0044,kouhou@nikkon.co.jp,黒岩正勝,http://www.nikkon-hd.co.jp/,http://www.nikkon-hd.co.jp/business/telmail.html,7010001035005,11316610000,18869,1953年8月,一般貨物運送や倉庫の運営等を手掛ける会社,一般貨物の輸送から現地での生産設備の解体、据付までをワンストップサービスとして提供する。また、倉庫の運営を行う他にも、国内・国外物資の輸入や販売、廃棄物の回収や運搬・処理事業等も取り扱っている。,その他サービス業界の会社,廃棄物処理業界の会社・廃棄物収集・運搬業界の会社・環境・廃棄物処理・,運輸・物流業界の会社,倉庫業界の会社・陸運業界の会社・,-.5,株式会社みらいサービス,みらいさーびす,新潟県新潟市南区東笠巻新田２７０番地５,950-1406,025-362-0983,025-362-0984,http://ja-niigatamirai.jp/mirai-service/index.html,4110001010396,200000000,22552,4,2010年1月,自宅葬や家族葬などの葬儀を行う会社,新潟県新潟市と周辺エリアを中心に葬祭事業を行う。また式場は一日あたり葬儀を一度までに限定しているほか、自宅葬や家族葬、法要などにも対応することが特徴。そのほか生花や供物等の慶弔寄贈品も取り扱っている。,葬儀業界の会社,Unnamed: 22,Unnamed: 23,日本通運株式会社,にっぽんつううん,東京都港区東新橋1-9-3,105-8322,03-6251-1111,渡邉健二,http://www.nittsu.co.jp/,http://www.nittsu.co.jp/contact/?link=top_global_navi,4010401022860,70175000000,1909105000000,70693,1937年10月,国内外で陸上・海上・航空運送を展開する総合物流会社,"国内に345の支店・事業所、海外に611の拠点を有する総合物流企業。鉄道や貨物自動車を用いた陸上運送、航空運送、海上輸送などあらゆる輸送に対応している。海外事業も手掛け、アメリカやヨーロッパ・アジア・オセアニアなど世界42か国のネットワークを持つ。企業の原材料や製品の保管サービスや転勤等に伴う社員の国内外引越しサービス、美術品や発電設備・ハイテク製造工場の装置、現金や有価証券など運送に警備員を必要とする金融機関向けサービスなど、通常の輸送が困難なものの専門輸送サービスも展開している。<br>
1872年に設立された陸運元会社を前身とし、1950年に一般商事会社となった。宅配サービス「ペリカン便」は2010年に日本郵便のゆうパック事業に引き継がれ、会社は宅配事業から撤退した。<br>",倉庫業界の会社・空運業界の会社・海運業界の会社・陸運業界の会社・,引っ越し業界の会社,"青木良夫[監査役],  野尻俊明[監査役],  鈴木達也[常勤監査役],  今野洋美[常勤監査役],  和田貴志[常勤監査役],  安岡定子[取締役],  中山慈夫[取締役],  杉山雅洋[取締役],  林田直也[取締役執行役員],  秋田進[取締役執行役員],  佐久間文彦[取締役執行役員],  寺井克宏[取締役常務執行役員],  竹津久雄[取締役常務執行役員],  島内技[取締役常務執行役員],  石井孝明[取締役専務執行役員],  伊藤豊[代表取締役副社長副社長執行役員],  齋藤充[代表取締役副社長副社長執行役員],  大日向明[代表取締役副社長副社長執行役員],  渡邉健二[代表取締役社長社長執行役員],  川合正矩[代表取締役会長], ",株式会社ワコールホールディングス,わこーるほーるでぃんぐす,京都府京都市南区吉祥院中島町29,601-8530,075-694-3111,塚本能交,http://www.wacoalholdings.jp/,http://www.wacoal.jp/company/contact/index.html,5130001012084,13260000000,202917000000,21892,1949年11月,インナーウェアやスポーツウェアなどの婦人下着を製造・販売している会社,"婦人下着首位。子会社58社および関連会社9社で構成。婦人用下着を中心とするインナーウェア、アウターウェア、スポーツウェアなどを展開。「ワコール」ブランドと「ウイング」ブランドの2つを主力として展開。本社は京都。自社研究所を活用した、身体動作研究に基づく商品開発力に定評がある。<br>
「女性に美しくなって貰う」こと、「女性が美しくなることをお手伝いする」こと、「女性の""美しくありたい""という願いの実現に役立つ」ことを創立当初から事業の目的として掲げており、現在は、小中学生およびシニア世代へのアピールに力を入れることで顧客層の拡大を目指している。&nbsp;<br>
アメリカ、シンガポール、フィリピン、その他ヨーロッパなどに数多くのグループ企業を持ち、「世界のワコール」を目指して海外展開にも注力中。 傘下には、下着通販および小売を行うピーチ・ジョンなどを持つ。<br>",アパレル・美容業界の会社,アパレル業界の会社・,アパレル販売業界の会社・,BtoC,"白井弘[監査役],  竹村葉子[監査役],  片柳彰[監査役],  廣島清隆[常勤監査役],  中村友紀[常勤監査役],  黛まどか[取締役],  堀場厚[取締役],  尾崎護[取締役],  山口雅史[取締役],  若林正哉[取締役副社長],  安原弘展[取締役副社長],  塚本能交[代表取締役社長], ",イオン株式会社,いおん,千葉県千葉市美浜区中瀬1-5-1,261-8515,043-212-6000,岡田元也,http://www.aeon.info/,6040001003380,220007000000,8176732000000,135058,1926年9月,「AEON」などスーパーを運営する純粋持ち株会社,"「AEON（イオン）」などの総合スーパー、食品スーパーを全国に展開する会社で、国内流通の大手である。総合スーパー事業を始め、小売り事業、総合金融事業、ショッピングセンターの開発及び賃貸を行うディベロッパー事業、アミューズメントやファッションのサービス事業など各事業を複合的に展開している。グループは、株式会社イオン及び295社の連結子会社、33社の関連会社により構成されている（2016年2月時点）。
売上を牽引するのはスーパーマーケット、ディスカウントストアを運営するSM・DS事業。「マックスバリュ」「マルエツ」等の店舗の知名度が高く、全国的に展開している。第二の収益源は、総合スーパーを運営するGMS事業。総合スーパーとは、 日常生活で必要な物を総合的に扱う、大衆向けの大規模な小売業態を指す。総合スーパーとして認知度の高い「イオン」は、大規模駐車場を兼ね備えた郊外型ショッピングセンターの先駆けとなった事でも知られている。
また、海外進出にも積極的で、経済成長の著しいアジアに焦点を置き店舗を増やす戦略を取っている。ベトナム・カンボジアに続き、2015年度新たにインドネシアへも進出を果たした。
今後の課題として、「アジア」「都市」「シニア」「デジタル化」の4つを挙げる。具体的には、アジアへの出店数増加、都市生活者にシフトした都市への店舗出店、シニア層の取り込み、ネットビジネスの活用などである。また、イオン独自のブランド「トップバリュ」の商品力強化を進めていく方針である。",金融業界の会社,銀行・信用金庫・信用組合業界の会社,小売店舗・施設業界の会社・スーパー業界の会社,"長島徹[取締役/監査委員指名委員],  内永ゆか子[取締役/監査委員指名委員],  佐藤謙[取締役/報酬委員会議長監査委員],  但木敬一[取締役/監査委員会議長報酬委員],  末吉竹二郎[取締役/指名委員会議長報酬委員],  山下昭典[取締役/執行役副社長財務担当],  森美樹[取締役/グループCOO兼4シフト推進担当],  岡田元也[取締役/グループCEO指名委員報酬委員],  横尾博[取締役/取締役会議長], "
有限会社共栄資源管理センター小郡,きょうえいしげんかんりせんたーおごり,福岡県小郡市上岩田７６６番地,838-0121,0942-72-0497,0942-73-3870,info@kyoeisigen.co.jp,野崎千尋,http://www.kyoeisigen.co.jp,-,5290002051652.0,未上場,5500000,340000000,40,-,-,1990年2月,一般ごみの収集や廃棄物収集運搬業務を行っている会社,小郡市の全域の家庭などから搬出されるごみの収集を主として行っている。資源ごみの収集運搬などにも対応。また、生活支援サービス業「お仕事人」も展開し、遺品の整理やホームリメイクおよび水廻りのメンテナンスも手掛ける。,その他サービス業界の会社,廃棄物収集・運搬業界の会社,,,BtoC,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社小見山商事,こみやましょうじ,埼玉県狭山市広瀬台２丁目７番３号,350-1328,04-2953-8841,04-2953-8998,sayama@komiyamashouji.co.jp,小見山銀蔵,http://www.komiyamashouji.co.jp/index.html,https://www.komiyamashouji.co.jp/cgi_bin/captmail.cgi,2030001026254.0,未上場,10000000,-,40,-,-,1978年12月,産業廃棄物などの収集や運搬また処理を行っている会社,産業廃棄物や一般廃棄物、また特別管理産業廃棄物の、収集及び運搬、処理を行っている会社である。医療機関や製造業など様々な分野の事業活動において生じた廃棄物の回収に取り組む。リサイクルや焼却など廃棄物に適した処理を行っている。また、機密情報処理サービスも手掛けており、カルテやカード、パソコンなどの媒体機器の処理も行う。,その他サービス業界の会社,廃棄物処理業界の会社・廃棄物収集・運搬業界の会社,,,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ＷＥＩＷＥＩホールディングス株式会社,うぇいうぇいほーるでぃんぐす,福岡県福岡市中央区舞鶴１丁目１番８号孔ホーリーランド天神７Ｆ,810-0073,092-401-4039,092-761-0558,otoiawase@weiweiholdings.co.jp,孔巍,http://weiweiholdings.co.jp/index.html,-,7290001056700.0,未上場,10000000,-,40,-,-,2011年6月,アウトドア用品や自動車用品などの開発・Web販売を行う会社,アウトドア用品や自動車用品などのWebサイト販売を手掛ける。主に楽天市場や、自社で運営しているWebショップ「WEIMALL」などに店舗を出店。その他にも、Webショップに特化した商品紹介ページのデザイン制作も請け負う。また、店舗の売上データの分析や在庫管理などができるシステムも開発する。,その他サービス業界の会社,Web制作業界の会社,IT業界の会社,モール型eコマース業界の会社・自社型eコマース業界の会社・システム受託開発業界の会社,BtoB　BtoC,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社富士コミュニケーションズ,ふじこみゅにけーしょんず,静岡県浜松市中区鍛冶町１００番地の１ザザシティ浜松中央館４階,430-0933,053-458-9888,053-458-8488,-,加茂福史,http://www.fuji-com.ne.jp,http://www.fuji-com.ne.jp/contact.html,2080401004607.0,未上場,10000000,-,40,-,-,1992年9月,セールスプロモーションや各種広告の取り扱いを行う会社,広告代理店業務を請け負い、テレビCMやラジオ番組の制作および広告メディアの販促プロデュースなどを行っている。また、Webデザイン及びシステム・デザインの構築のほか、電車やバス内の広告、店頭および店内のディスプレイまでの広告事業を展開する。,広告業界の会社,広告代理店業界の会社,その他サービス業界の会社・コンサルティング業界の会社・エンタメ業界の会社,Web制作業界の会社・販売促進コンサルティング業界の会社・デザイン業界の会社・映像・CM制作業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魚津運輸株式会社,うおずうんゆ,富山県魚津市住吉３９５６番地の１７,937-0851,0765-24-0604,0765-24-0606,-,滝本豊,http://uozu-unyu.jp/,http://uozu-unyu.jp/contact/,5230001007000.0,未上場,20000000,-,40,-,-,1953年6月,危険物や高圧ガス等のトラック輸送を行う会社,消防法に規定された危険物や高圧ガス、毒劇物等の輸送サービスを行っている。また、セメント材料や製品、および産業廃棄物の輸送も手掛ける。さらに、危険物や劇毒物などの受入ならびに払出作業も請け負う。,その他サービス業界の会社,廃棄物収集・運搬業界の会社,運輸・物流業界の会社,一般貨物輸送業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
デジック株式会社,でじっく,愛知県名古屋市中区大須４丁目１０番４０号,460-0011,052-212-7610,-,facedigic@digic.jpn.com,船田泰宏,-,-,4180001107153.0,未上場,20000000,-,40,-,-,2012年10月,組込・制御システムの開発やWeb制作を行う会社,組込・制御システムの開発を中心に、業務用アプリケーション開発・保守やWeb制作、ソフトウェア開発などを手掛ける。また、エンジニアやOAオペレーターの派遣業務も展開する他、ITコンサルティング業務も行っている。,IT業界の会社,システム開発業界の会社・システム受託開発業界の会社,コンサルティング業界の会社・その他サービス業界の会社,ITコンサルティング業界の会社 ・Web制作業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社ピラミッドフィルムクアドラ,ぴらみっどふぃるむくあどら,東京都港区海岸１丁目１４番２４号鈴江倉庫５Ｆ,105-0022,03-3434-0826,03-3434-0827,info@pfq.co.jp,中島章,http://www.pfq.co.jp/#/top,-,5010401067616.0,未上場,30000000,-,40,-,-,2007年2月,デジタルコンテンツのプロモーション企画や制作を行う会社,ウェブサイトやスマホサイト、アプリ、映像制作などを行う会社である。またイベントでの体験コンテンツや、IOTデバイスの開発なども手掛けている。そのほか広告キャンペーンの企画立案や、WebサイトやWebムービー等のディレクション業務も行っている。,その他サービス業界の会社,Web制作業界の会社,コンサルティング業界の会社,Webマーケティング業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社東海情報,とうかいじょうほう,埼玉県朝霞市西原１丁目２番３１号,351-0034,048-471-6252,048-471-6256,-,須藤優,http://www.tokaijoho.co.jp/,-,4030001044948.0,未上場,10000000,404000000,40,-,-,1993年2月,システム受託開発やサーバーの構築などを行っている会社,基幹システムなどを設計から開発および保守まで一括で請負う受託開発事業を行う。また、サーバやネットワークの構築をはじめ、ホームページ制作および情報セキュリティなどのITサービス支援も手掛けている。,その他サービス業界の会社,Web制作業界の会社,コンサルティング業界の会社,ITインフラ業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佐藤印刷株式会社,さとういんさつ,北海道札幌市北区北七条西８丁目１番地２０,060-0807,011-726-3345,011-726-2170,info@marup.co.jp ,佐藤泰光,http://www.marup.co.jp/,-,9430001006944.0,未上場,41000000,-,40,1,-,1962年4月,北海道札幌市で名刺やハガキ、ポストカードなどの注文印刷を請け負う会社,北海道札幌市で名刺やハガキ、ポストカードなどの注文印刷を主に行っている。オフセット印刷ではカタログやパンフレットをはじめとし、ポップや伝票なども請け負う。印刷のほかにもWebサイトのデザインや企画、電子ブックやデータベース作成などにも対応。包装資材販売も手掛ける。,広告業界の会社,紙媒体印刷業界の会社,その他サービス業界の会社,デザイン業界の会社・Web制作業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陽文社印刷株式会社,ようぶんしゃいんさつ,福岡県福岡市南区大楠２丁目４番１０号,815-0082,092-522-0081,092-522-0273,design@youbunsha.co.jp,嶋田陽平,http://www.youbunsha.co.jp/top.html,-,8290001002455.0,未上場,10000000,-,40,-,-,1950年,パンフレットデザインやチラシの印刷及びWeb制作を行う会社,デザインの提案から制作や納品まで、印刷事業のトータルサービスを手掛けている。主に、帳票や書籍をはじめ、会報やパンフレット、ポスター、チラシおよび封筒などを取り扱う。また、Webサイト制作なども行う。,その他サービス業界の会社,Web制作業界の会社・デザイン業界の会社,広告業界の会社,紙媒体印刷業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日新印刷株式会社,にっしんいんさつ,東京都文京区大塚５丁目２５番１７号,112-0012,03-3943-1411,-,-,赤尾真人,http://www.nissininsatu.co.jp/,http://www.nissininsatu.co.jp/contact.html,7010001006138.0,未上場,28000000,-,40,-,-,1941年12月,書籍からノベルティグッズまで、様々な印刷を行う会社,辞書や官公庁関係の出版物などを数多く手がけており、学会誌や機関誌などの専門性の高い書籍なども取り扱っている会社。他にポスターやチラシなどのノベルティ、CD-ROMやWeb制作などのIT関係の業務も行っている。,その他サービス業界の会社,デザイン業界の会社・Web制作業界の会社,広告業界の会社,紙媒体印刷業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新日本印刷株式会社,しんにほんいんさつ,大阪府大阪市北区中崎西４丁目３番２７号,530-0015,06-6458-3373 ,-,-,松本直樹,http://www.sinnihon-p.co.jp/index.html,http://www.sinnihon-p.co.jp/inquiry2.html?,1120001113201.0,未上場,20000000,-,40,-,-,1955年10月,大阪市にある印刷物・出版物の企画から印刷までをおこなう会社,ポスター・カタログ・チラシから社内誌・PR誌・ステッカーなどの印刷物を取り扱っている。さらに展示会の企画や制作を行ったり、店頭のディスプレイやのぼり旗の制作を行う。またCD-ROMやWeb制作などデジタル関連の制作運営もしている。,その他サービス業界の会社,Web制作業界の会社,広告業界の会社,その他印刷業界の会社・紙媒体印刷業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社森剛,もりたか,広島県三原市糸崎３丁目１番１５号,729-0324,0848-63-0415,0848-63-0416,info@moritaka21.com,川口和弘,http://www.moritaka21.com/,http://www.moritaka21.com/contact.html,9240001039641.0,未上場,21000000,-,40,-,-,1984年,一般廃棄物や産業廃棄物の運搬や処理、およびリサイクル回収を行う会社,産業廃棄物の収集運搬や中間処理および最終処理を行う。また、リサイクル業者と業務提携を行い、リサイクル可能な廃棄物の回収運搬も手掛ける。その他、建造物の解体や専用吸引車での汚泥処理および、水廻りトラブル対処にも対応。,建設・工事業界の会社,衛生設備工事業界の会社・解体工事業界の会社,その他サービス業界の会社,廃棄物処理業界の会社・廃棄物収集・運搬業界の会社,BtoC　BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社ソウケン,そうけん,愛媛県伊予市米湊２３２番地５,799-3113,089-972-7180,089-972-7194,info@soukenn-m.co.jp,渡邊政春,http://www.souken-g.co.jp/,-,3500001016446.0,未上場,10000000,-,40,-,-,1974年,配管及び排水設備の清掃と産業廃棄物の回収を行う会社,バキューム車により事業所の排水設備や店舗のグリストラップ等の汚泥除去を行う。また、超高圧洗浄車によるプラント施設等の配管洗浄も手掛ける。その他、トラックによる廃プラや金属くず等、廃液や生コン等の産業廃棄物の回収、運搬も請け負っている。,その他サービス業界の会社,廃棄物収集・運搬業界の会社・その他清掃業界の会社,,,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
情報通信設備株式会社,じょうほうつうしんせつび,愛知県名古屋市瑞穂区瑞穂通７丁目８番地４,467-0806,052-851-1212,052-851-0432,-,山田一成,http://www.jts-tokai.co.jp/,-,7180001050251.0,未上場,88000000,250000000,40,-,-,2001年4月,電話やネットに関する相談業務や通信設備工事などを行う会社,電話回線やインターネット利用に関するフリーコールでの相談窓口業務やコンサルティングを行う。また、ビジネスフォンや複合機のレンタルサービスに加えて、電話やLAN配線などの通信設備工事も手掛ける。さらに、ホームページの制作も請け負っており、簡易版からフルセット版などのプランを提供している。,その他サービス業界の会社,オフィス用品リース業界の会社・その他サービス・Web制作業界の会社,建設・工事業界の会社,通信設備工事業界の会社・その他電気設備工事業界の会社,BtoC　BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
